,Price,4G,Reporter,Crew Duration,edit duration,DayOfWeek,Report Duration (seconds),Client_bbc arabic,Client_beirutsat,Client_bloomberg asharq,Client_byblos medya,Client_newstime,Client_priyanka cgtn,Client_russia today,Truck_Nissan Sunny,Truck_Nissan X.Trail,Truck_Renault Duster,Truck_Suzuki Cias,Truck_other Truck,Others Acces_No Acces,Others Acces_Pro-X,Others Acces_Torch,Format_MP4-HD,Format_MXF,Format_MXF OP1A,Format_MXF-HD 50i,Format_No format
573,350,0,0,300,20,1,415,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
574,265,0,1,450,90,1,123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
575,280,0,1,370,80,1,141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
576,180,0,0,75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
577,300,0,0,50,105,1,160,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
578,285,1,0,105,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
579,350,0,0,180,120,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
580,265,0,1,60,20,2,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
581,280,0,1,60,80,2,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
582,180,0,0,60,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
583,285,1,0,210,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
584,350,0,0,445,35,3,128,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
585,265,0,1,260,100,3,168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
586,180,0,0,60,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
587,50,0,1,0,90,3,182,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
588,40,0,1,0,144,3,178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
589,350,0,0,125,30,4,123,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
590,265,0,1,105,120,4,172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
591,280,0,0,60,105,4,141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
592,265,0,1,330,120,5,151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
593,250,0,1,200,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
594,180,0,0,60,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
595,180,0,0,50,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
596,350,0,0,305,60,0,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
597,265,0,1,60,35,0,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
598,285,0,0,345,45,0,462,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
599,50,0,1,0,60,0,130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
600,50,0,0,0,60,0,359,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
601,350,0,0,515,30,1,324,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
602,250,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
603,250,0,1,390,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
604,285,0,0,345,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
605,50,0,0,0,30,1,398,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
606,40,0,1,0,90,1,191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
607,350,0,1,90,135,2,251,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
608,250,0,1,450,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
609,285,0,1,145,120,2,147,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
610,50,0,1,0,120,2,150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
611,350,0,0,100,60,3,601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
612,265,0,1,80,45,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
613,265,0,1,140,90,3,136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
614,280,0,1,450,432,3,136,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
615,50,0,0,0,60,3,358,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
616,350,0,0,120,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
617,265,0,1,75,15,4,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
618,50,0,1,0,120,4,161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
619,50,0,1,0,432,4,136,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
620,265,0,1,285,120,5,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
621,250,0,1,260,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
622,265,0,1,135,120,6,152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
623,250,0,1,420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
624,265,0,1,270,120,0,172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
625,300,0,1,415,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
626,50,0,0,0,120,0,795,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
627,350,0,0,360,180,1,700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,750,1,1,340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
629,265,0,1,210,120,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
630,750,1,0,135,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
631,280,0,1,330,120,1,181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
632,285,1,1,420,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
633,40,0,1,0,120,1,167,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
634,50,0,0,0,216,1,185,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
635,350,0,0,300,60,2,564,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
636,180,0,0,50,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
637,285,0,0,380,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
638,50,0,1,0,80,2,154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
639,50,0,0,0,60,2,388,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
640,265,0,1,135,90,3,156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
641,250,0,1,210,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
642,285,0,0,135,90,3,1749,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
643,630,1,0,320,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
644,350,0,0,125,60,4,732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
645,265,0,1,120,110,4,142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
646,250,0,1,120,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
647,280,0,1,120,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
648,265,0,1,480,25,5,156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
649,325,1,0,245,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
650,280,0,1,60,105,5,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
651,50,0,1,0,80,5,244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
652,265,0,1,70,120,6,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
653,250,0,1,70,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
654,265,0,1,360,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
655,265,0,1,240,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
656,180,0,0,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
657,280,0,1,130,0,0,135,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
658,285,0,1,90,60,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
659,50,0,1,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
660,265,0,1,190,60,1,480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
661,180,0,0,150,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
662,50,0,1,0,120,1,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
663,265,0,1,140,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
664,180,0,0,60,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
665,50,0,1,0,80,2,145,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
666,40,0,1,0,105,2,189,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
667,265,0,1,330,110,3,142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
668,265,0,1,225,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
669,350,0,0,160,30,4,376,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
670,265,0,1,330,20,4,166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
671,50,0,1,0,60,4,1215,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
672,265,0,1,385,60,5,161,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
673,265,0,1,300,115,5,150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
